CCUS_DAC,2020,SNK_CO2,0.1
CCUS_DAC,2022,SNK_CO2,0.1
CCUS_DAC,2025,SNK_CO2,0.1
CCUS_DAC,2030,SNK_CO2,0.1
CCUS_DAC,2040,SNK_CO2,0.1
CCUS_DAC,2050,SNK_CO2,0.1
CCUS_ELC_IG_COA,2020,ELC_CEN,0.0669
CCUS_ELC_IG_COA,2022,ELC_CEN,0.0669
CCUS_ELC_IG_COA,2025,ELC_CEN,0.0669
CCUS_ELC_IG_COA,2030,ELC_CEN,0.0669
CCUS_ELC_IG_COA,2040,ELC_CEN,0.0669
CCUS_ELC_IG_COA,2050,ELC_CEN,0.0669
CCUS_ELC_OG_COA,2020,ELC_CEN,0.0669
CCUS_ELC_OG_COA,2022,ELC_CEN,0.0669
CCUS_ELC_OG_COA,2025,ELC_CEN,0.0669
CCUS_ELC_OG_COA,2030,ELC_CEN,0.0669
CCUS_ELC_OG_COA,2040,ELC_CEN,0.0669
CCUS_ELC_OG_COA,2050,ELC_CEN,0.0669
CCUS_ELC_OXY_COA,2020,ELC_CEN,0.0669
CCUS_ELC_OXY_COA,2022,ELC_CEN,0.0669
CCUS_ELC_OXY_COA,2025,ELC_CEN,0.0669
CCUS_ELC_OXY_COA,2030,ELC_CEN,0.0669
CCUS_ELC_OXY_COA,2040,ELC_CEN,0.0669
CCUS_ELC_OXY_COA,2050,ELC_CEN,0.0669
CCUS_ELC_OXY_NGA,2030,ELC_CEN,0.1
CCUS_ELC_OXY_NGA,2040,ELC_CEN,0.1
CCUS_ELC_OXY_NGA,2050,ELC_CEN,0.1
CCUS_ELC_SOFC_COA,2040,ELC_CEN,0.0669
CCUS_ELC_SOFC_COA,2050,ELC_CEN,0.0669
CCUS_SNK_DGF_OFF,2020,DMY_OUT,0.1
CCUS_SNK_DGF_OFF,2022,DMY_OUT,0.1
CCUS_SNK_DGF_OFF,2025,DMY_OUT,0.1
CCUS_SNK_DGF_OFF,2030,DMY_OUT,0.1
CCUS_SNK_DGF_OFF,2040,DMY_OUT,0.1
CCUS_SNK_DGF_OFF,2050,DMY_OUT,0.1
CCUS_SNK_DGF_ON,2020,DMY_OUT,0.1
CCUS_SNK_DGF_ON,2022,DMY_OUT,0.1
CCUS_SNK_DGF_ON,2025,DMY_OUT,0.1
CCUS_SNK_DGF_ON,2030,DMY_OUT,0.1
CCUS_SNK_DGF_ON,2040,DMY_OUT,0.1
CCUS_SNK_DGF_ON,2050,DMY_OUT,0.1
COM_CHP_H2_PEMFC_N,2025,COM_ELC,0.08
COM_CHP_H2_PEMFC_N,2030,COM_ELC,0.08
COM_CHP_H2_PEMFC_N,2040,COM_ELC,0.08
COM_CHP_H2_PEMFC_N,2050,COM_ELC,0.08
COM_CHP_H2_PEMFC_N,2025,COM_HET,0.08
COM_CHP_H2_PEMFC_N,2030,COM_HET,0.08
COM_CHP_H2_PEMFC_N,2040,COM_HET,0.08
COM_CHP_H2_PEMFC_N,2050,COM_HET,0.08
COM_CHP_NGA_CC_N,2007,ELC_DST,0.1
COM_CHP_NGA_CC_N,2008,ELC_DST,0.1
COM_CHP_NGA_CC_N,2010,ELC_DST,0.1
COM_CHP_NGA_CC_N,2012,ELC_DST,0.1
COM_CHP_NGA_CC_N,2014,ELC_DST,0.1
COM_CHP_NGA_CC_N,2016,ELC_DST,0.1
COM_CHP_NGA_CC_N,2018,ELC_DST,0.1
COM_CHP_NGA_CC_N,2020,ELC_DST,0.1
COM_CHP_NGA_CC_N,2022,ELC_DST,0.1
COM_CHP_NGA_CC_N,2025,ELC_DST,0.1
COM_CHP_NGA_CC_N,2030,ELC_DST,0.1
COM_CHP_NGA_CC_N,2040,ELC_DST,0.1
COM_CHP_NGA_CC_N,2050,ELC_DST,0.1
COM_CHP_NGA_CI_N,2007,ELC_DST,0.1
COM_CHP_NGA_CI_N,2008,ELC_DST,0.1
COM_CHP_NGA_CI_N,2010,ELC_DST,0.1
COM_CHP_NGA_CI_N,2012,ELC_DST,0.1
COM_CHP_NGA_CI_N,2014,ELC_DST,0.1
COM_CHP_NGA_CI_N,2016,ELC_DST,0.1
COM_CHP_NGA_CI_N,2018,ELC_DST,0.1
COM_CHP_NGA_CI_N,2020,ELC_DST,0.1
COM_CHP_NGA_CI_N,2022,ELC_DST,0.1
COM_CHP_NGA_CI_N,2025,ELC_DST,0.1
COM_CHP_NGA_CI_N,2030,ELC_DST,0.1
COM_CHP_NGA_CI_N,2040,ELC_DST,0.1
